,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
1246,1715842933,941308746.0,899019668.0,11.51,7,40.0
1247,1715859276,940996289.0,913183731.0,14.72,7,40.0
1248,1715873253,937427178.0,914047758.0,13.25,7,40.0
1249,1715890899,944705933.0,916563168.0,10.91,7,40.0
1250,1715959963,944498173.0,915606516.0,11.1,7,40.0
1251,1715969650,945033230.0,915606516.0,9.61,7,40.0
1252,1716054981,936957185.0,926366458.0,10.54,7,40.0
1253,1716085958,,924764066.0,10.71,7,40.0
1254,1716146680,944294644.0,925261981.0,10.68,7,40.0
1255,1716158654,943839963.0,925945407.0,11.94,7,40.0
1256,1716172682,,927308881.0,10.71,7,40.0
1257,1716219566,941831999.0,,17.96,7,40.0
1258,1716236280,941517426.0,915200519.0,21.81,7,40.0
1259,1716241671,942831117.0,915200519.0,10.8,7,40.0
1260,1716256870,942148786.0,915200519.0,3.4,7,40.0
1261,1716305320,,,11.07,7,40.0
1262,1716316776,,916145706.0,11.63,7,40.0
1263,1716410009,944189078.0,915829895.0,10.55,7,40.0
1264,1716491562,941939400.0,926993983.0,11.45,7,40.0
1265,1716509746,934412377.0,920389516.0,22.04,7,40.0
1266,1716541213,941469233.0,913260737.0,13.24,7,40.0
1267,1716570409,937060270.0,926052163.0,12.89,7,40.0
1268,1716585256,921597916.0,927305820.0,10.56,7,40.0
1269,1716615133,942045341.0,915417146.0,10.89,7,40.0
1270,1716640450,941571408.0,912165703.0,2.11,7,40.0
1271,1716679707,,,6.31,7,40.0
1272,1716691943,940208503.0,916036085.0,13.96,7,40.0
1273,1716754074,681052802.0,925166589.0,11.19,7,40.0
1274,1716836993,942496468.0,,10.83,7,40.0
1275,1716864726,,915772338.0,10.89,7,40.0
1276,1716911224,941204500.0,915055943.0,1.92,7,40.0
1277,1716926857,944245048.0,916911127.0,2.83,7,40.0
1278,1716944529,946029477.0,915304736.0,14.15,7,40.0
1279,1717032347,891456536.0,915093693.0,10.7,7,40.0
1280,1717037084,,915093693.0,15.69,7,40.0
1281,1717084596,941884004.0,915372933.0,14.56,7,40.0
1282,1717102480,945347474.0,915372933.0,21.85,7,40.0
1283,1717105595,944876369.0,915372933.0,14.45,7,40.0
1284,1717167508,945345829.0,936959441.0,2.56,7,40.0
1285,1717190618,942723384.0,925289324.0,10.28,7,40.0
1286,1717199036,,925289324.0,11.98,7,40.0
1287,1717259925,,915095844.0,11.19,7,40.0
1288,1717267680,939787273.0,909955633.0,10.74,7,40.0
1289,1717280414,947601021.0,,10.63,7,40.0
1290,1717334964,944246417.0,914830542.0,14.64,7,40.0
1291,1717349520,938271715.0,927363688.0,7.27,7,40.0
1292,1717361025,941254811.0,926996996.0,17.89,7,40.0
1293,1717375134,942777462.0,926576406.0,18.78,7,40.0
1294,1717397448,898550184.0,926576406.0,15.12,7,40.0
1295,1717420135,943877007.0,914517478.0,15.95,7,40.0
1296,1717449353,919479541.0,914308540.0,8.76,7,40.0
1297,1717457115,,924212694.0,3.93,7,40.0
1298,1717469400,946916556.0,914929407.0,60.54,7,40.0
1299,1717515411,940730758.0,914931466.0,9.52,7,40.0
1300,1717551691,944032406.0,,10.58,7,40.0
1301,1717585658,935623560.0,916091995.0,14.94,7,40.0
1302,1717600948,941779805.0,916091995.0,14.92,7,40.0
1303,1717615631,937648499.0,,14.37,7,40.0
1304,1717625002,943558863.0,913995063.0,14.44,7,40.0
1305,1717641577,943668896.0,914620736.0,10.72,7,40.0
1306,1717675987,,926051607.0,10.42,7,40.0
1307,1717685928,936856550.0,926051607.0,-2.44,7,40.0
1308,1717727639,943089631.0,913685880.0,22.32,7,40.0
1309,1717776132,943928303.0,914982246.0,11.41,7,40.0
1310,1717789941,937794226.0,,20.38,7,40.0
1311,1717807132,940731604.0,,20.6,7,40.0
1312,1717870587,942041950.0,926831764.0,18.21,7,40.0
1313,1717895205,943507835.0,926831764.0,20.02,7,40.0
1314,1717959553,941154894.0,925369661.0,16.18,7,40.0
1315,1717975431,941361833.0,926425141.0,10.55,7,40.0
1316,1717983684,946447111.0,,16.53,7,40.0
1317,1718057946,938058387.0,915776413.0,10.74,7,40.0
1318,1718132067,,915457628.0,14.58,7,40.0
1319,1718141308,,915457628.0,15.7,7,40.0
1320,1718217203,943037202.0,916258719.0,10.64,7,40.0
1321,1718232938,917198352.0,924793915.0,11.46,7,40.0
1322,1718241591,,,2.52,7,40.0
1323,1718267491,939629008.0,893807101.0,16.77,7,40.0
1324,1718283852,939578544.0,,10.99,7,40.0
1325,1718297848,,915507814.0,11.39,7,40.0
1326,1718312108,942561007.0,913576864.0,10.29,7,40.0
1327,1718332340,,913576864.0,13.0,7,40.0
1328,1718379722,942531859.0,915464266.0,13.3,7,40.0
1329,1718448395,946389950.0,915041859.0,12.16,7,40.0
1330,1719277241,942044163.0,926889264.0,10.47,7,40.0
1331,1719323951,,915771926.0,10.86,7,40.0
1332,1719391525,942530309.0,,6.71,7,40.0
1333,1719419955,942095556.0,930190978.0,11.02,7,40.0
1334,1719439865,,915984847.0,10.73,7,40.0
1335,1719442830,,,11.55,7,40.0
1336,1719450790,935697355.0,915984847.0,0.01,7,40.0
1337,1719484232,941360798.0,935548207.0,15.28,7,40.0
1338,1719503767,,,4.28,7,40.0
1339,1719522182,949542981.0,914415867.0,12.3,7,40.0
1340,1719555531,938111099.0,913511783.0,10.48,7,40.0
1341,1719572258,,924385160.0,11.07,7,40.0
1342,1719583036,944557591.0,914578367.0,10.74,7,40.0
1343,1719609446,940939626.0,913427113.0,10.83,7,40.0
1344,1719622847,944594288.0,915566926.0,10.6,7,40.0
1345,1719646844,942153450.0,914312974.0,15.65,7,40.0
1346,1719658176,944507996.0,914312974.0,12.2,7,40.0
1347,1719677600,942826120.0,,16.75,7,40.0
1348,1719684487,941413415.0,927897990.0,24.05,7,40.0
1349,1719684814,940364649.0,927897990.0,10.69,7,40.0
1350,1719705106,946500865.0,927897990.0,38.88,7,40.0
1351,1719737923,945399146.0,914043973.0,22.48,7,40.0
1352,1719745744,941886547.0,915455111.0,14.16,7,40.0
1353,1719771014,941465185.0,925685854.0,20.01,7,40.0
1354,1719792220,945344638.0,925685854.0,9.72,7,40.0
1355,1719820973,940681715.0,,12.1,7,40.0
1356,1719823951,945134828.0,907743587.0,11.47,7,40.0
1357,1719836950,939158080.0,916244700.0,10.67,7,40.0
1358,1719853346,944770093.0,916244700.0,10.88,7,40.0
1359,1719905766,944820963.0,916219184.0,11.03,7,40.0
1360,1719922132,946133057.0,,10.89,7,40.0
1361,1719927467,945497669.0,916107248.0,2.04,7,40.0
1362,1719942015,,916107248.0,11.83,7,40.0
1363,1719946757,937164612.0,916107248.0,0.81,7,40.0
1364,1719999249,943980355.0,915039434.0,10.82,7,40.0
1365,1720014594,937429334.0,925806775.0,10.8,7,40.0
1366,1720024252,941257023.0,916566468.0,12.5,7,40.0
1367,1720042626,946603971.0,915431864.0,10.84,7,40.0
1368,1720055328,938633416.0,915431864.0,13.15,7,40.0
1369,1720056782,940528660.0,915431864.0,14.64,7,40.0
1370,1720093605,945399099.0,,11.08,7,40.0
1371,1720108884,942095980.0,,10.89,7,40.0
1372,1720121336,,925421489.0,10.98,7,40.0
1373,1720140049,948589041.0,915253176.0,125.32,7,40.0
1374,1720145930,946813640.0,915253176.0,11.31,7,40.0
1375,1720198065,936221690.0,917401114.0,11.2,7,40.0
1376,1720213333,908399752.0,927231797.0,10.38,7,40.0
1377,1720228148,940942637.0,914517295.0,10.88,7,40.0
1378,1720252778,,,10.57,7,40.0
1379,1720264231,,925689002.0,10.55,7,40.0
1380,1720278417,927260068.0,925689002.0,16.72,7,40.0
1381,1720337603,942832295.0,902940906.0,11.03,7,40.0
1382,1720350973,945549483.0,902940906.0,2.13,7,40.0
1383,1720362458,944139671.0,916095751.0,11.83,7,40.0
1384,1720368060,944453536.0,916095751.0,10.81,7,40.0
1385,1720380337,945083839.0,,10.86,7,40.0
1386,1720401211,,915829941.0,10.92,7,40.0
1387,1720430852,945395743.0,905709150.0,10.79,7,40.0
1388,1720434509,943921560.0,905709150.0,11.13,7,40.0
1389,1720440196,942777179.0,905709150.0,10.97,7,40.0
1390,1720478367,938894058.0,926792655.0,78.74,7,40.0
1391,1720486398,945870014.0,916092086.0,11.81,7,40.0
1392,1720529949,939575726.0,915716296.0,9.95,7,40.0
1393,1720542767,943824342.0,927204904.0,10.88,7,40.0
1394,1720572545,933886533.0,915786853.0,10.65,7,40.0
1395,1720594822,,915251437.0,39.49,7,40.0
1396,1720607194,,915251437.0,10.81,7,40.0
1397,1720614963,944371690.0,927153634.0,133.09,7,40.0
1398,1720633181,945979318.0,915722748.0,14.58,7,40.0
1399,1720664048,600681266.0,416491214.0,12.95,7,40.0
1400,1720708319,945554542.0,936012021.0,14.34,7,40.0
1401,1720772455,943561349.0,916091033.0,10.77,7,40.0
1402,1720790525,,916091033.0,10.68,7,40.0
1403,1720792390,942883735.0,,13.42,7,40.0
1404,1720799675,943613164.0,,10.81,7,40.0
1405,1720813905,946238530.0,915513353.0,134.75,7,40.0
1406,1720895199,939840736.0,921176641.0,10.77,7,40.0
1407,1705415680,,924912138.0,14.54,6,40.0
1408,1705433824,920808257.0,926916493.0,14.09,6,40.0
1409,1705457196,948544173.0,927483257.0,11.89,6,40.0
1410,1705505422,939051421.0,915605987.0,14.5,6,40.0
1411,1705517148,944823939.0,,14.69,6,40.0
1412,1705524539,,913258591.0,15.17,6,40.0
1413,1705541117,946447300.0,913258591.0,15.6,6,40.0
1414,1705594182,938113724.0,914780995.0,16.37,6,40.0
1415,1705617277,938476880.0,916884206.0,14.54,6,40.0
1416,1705642560,939848725.0,916884206.0,16.01,6,40.0
1417,1705758312,940501659.0,926631059.0,13.84,6,40.0
1418,1705777815,940781681.0,924846251.0,14.13,6,40.0
1419,1705801437,936618757.0,,14.98,6,40.0
1420,1705874296,940139955.0,927517622.0,14.92,6,40.0
1421,1705904617,,928359778.0,14.72,6,40.0
1422,1705921283,937685995.0,928359778.0,13.91,6,40.0
1423,1705938314,949436604.0,917473539.0,14.06,6,40.0
1424,1705954307,949331841.0,,13.59,6,40.0
1425,1705968372,,924162688.0,14.86,6,40.0
1426,1705978652,939686268.0,924162688.0,14.88,6,40.0
1427,1706022279,944034813.0,915147815.0,14.33,6,40.0
1428,1706041063,939949918.0,915194753.0,14.89,6,40.0
1429,1706103616,940416796.0,913262427.0,23.3,6,40.0
1430,1706126756,941465656.0,911279830.0,14.15,6,40.0
1431,1706132858,936957239.0,915565965.0,14.38,6,40.0
1432,1706148089,940782998.0,915565965.0,14.73,6,40.0
1433,1706189797,937641253.0,923012126.0,14.68,6,40.0
1434,1706201392,938213704.0,912281144.0,14.73,6,40.0
1435,1706227064,941626191.0,912281144.0,14.85,6,40.0
1436,1706275628,,926104360.0,14.81,6,40.0
1437,1706317675,938161603.0,925111726.0,14.93,6,40.0
1438,1706354473,935855436.0,914198424.0,14.39,6,40.0
1439,1706376373,938527995.0,914820058.0,14.78,6,40.0
1440,1706390870,937268767.0,915310136.0,14.42,6,40.0
1441,1706410352,,928411743.0,15.1,6,40.0
1442,1706451911,939213890.0,916992733.0,14.54,6,40.0
1443,1706462221,927729100.0,,14.75,6,40.0
1444,1706473911,937384263.0,916992733.0,14.61,6,40.0
1445,1706531098,,916270961.0,14.89,6,40.0
1446,1706537674,937036835.0,916270961.0,16.72,6,40.0
1447,1706557269,940314712.0,903505420.0,14.72,6,40.0
1448,1706560775,940368551.0,903505420.0,14.74,6,40.0
1449,1706572800,939214313.0,903505420.0,14.99,6,40.0
1450,1706582763,,926471316.0,14.44,6,40.0
1451,1706582926,931661872.0,926471316.0,14.7,6,40.0
1452,1706635867,944872211.0,,15.11,6,40.0
1453,1706655263,939295235.0,926942991.0,14.61,6,40.0
1454,1706727826,,902285572.0,14.69,6,40.0
1455,1706735677,,915514818.0,14.73,6,40.0
1456,1706755969,,915514818.0,14.52,6,40.0
1457,1706805641,940453473.0,914463129.0,14.52,6,40.0
1458,1706819558,940931214.0,914463129.0,13.95,6,40.0
1459,1706822124,939943855.0,914463129.0,13.87,6,40.0
1460,1706903782,,928219045.0,13.59,6,40.0
1461,1706907394,939107248.0,916089017.0,13.65,6,40.0
1462,1706921968,,,14.25,6,40.0
1463,1707012976,939208161.0,915773666.0,13.57,6,40.0
1464,1707123022,940835098.0,915456759.0,13.8,6,40.0
1465,1707160678,939581034.0,912313959.0,23.78,6,40.0
1466,1707211862,939788636.0,941253446.0,13.86,6,40.0
1467,1707235091,936432435.0,914831640.0,13.99,6,40.0
1468,1707247552,945714429.0,,13.56,6,40.0
1469,1707265482,,926519264.0,15.14,6,40.0
1470,1707269824,907911345.0,926519264.0,14.2,6,40.0
1471,1707302571,942435340.0,919225956.0,14.49,6,40.0
1472,1707318995,939681993.0,919225956.0,14.04,6,40.0
1473,1707336765,939053551.0,,24.97,6,40.0
1474,1707352452,940521936.0,,13.35,6,40.0
1475,1707442982,,916193554.0,15.01,6,40.0
1476,1707486708,936615320.0,916719263.0,13.67,6,40.0
1477,1707492488,940051956.0,916719263.0,14.14,6,40.0
1478,1707528311,940994172.0,927258121.0,14.48,6,40.0
1479,1707567712,905536344.0,,13.76,6,40.0
1480,1707612871,,940783610.0,14.31,6,40.0
1481,1707645120,884108622.0,914465095.0,13.79,6,40.0
1482,1707687607,938057168.0,927744582.0,17.89,6,40.0
1483,1707703282,940974741.0,927744582.0,18.38,6,40.0
1484,1707726330,940783704.0,927626283.0,19.16,6,40.0
1485,1707738500,937655875.0,,18.96,6,40.0
1486,1707744696,940842672.0,927626283.0,18.66,6,40.0
1487,1707767184,938964087.0,917293184.0,12.98,6,40.0
1488,1707774345,939529498.0,938924506.0,14.95,6,40.0
1489,1707788574,939220364.0,,13.94,6,40.0
1490,1707830467,949066623.0,915812712.0,13.87,6,40.0
1491,1707846408,933810570.0,927728079.0,14.37,6,40.0
1492,1707869268,944089366.0,915678188.0,14.37,6,40.0
1493,1707902050,939885898.0,915349858.0,14.15,6,40.0
1494,1707911729,947592803.0,915349858.0,14.08,6,40.0
1495,1707930723,898161634.0,913729994.0,14.12,6,40.0
1496,1707941443,939276933.0,913729994.0,13.36,6,40.0
1497,1707955308,938161885.0,925257435.0,14.32,6,40.0
1498,1708003872,939967473.0,929042423.0,15.31,6,40.0
1499,1708011956,939264253.0,929042423.0,14.2,6,40.0
1500,1708023371,943563142.0,929042423.0,18.73,6,40.0
1501,1708040469,940361734.0,,14.19,6,40.0
1502,1708111785,939369439.0,913710815.0,14.13,6,40.0
1503,1708128653,939310811.0,,15.05,6,40.0
1504,1708278142,940364978.0,911097800.0,33.95,6,40.0
1505,1708288826,939050030.0,911097800.0,14.69,6,40.0
1506,1708305960,,,15.77,6,40.0
1507,1708365603,941150753.0,,15.03,6,40.0
1508,1708373514,925998669.0,927127072.0,13.98,6,40.0
1509,1708413248,939823537.0,901827550.0,15.33,6,40.0
1510,1708432750,834513191.0,914087890.0,14.62,6,40.0
1511,1708449690,938529450.0,,15.03,6,40.0
1512,1708461678,,905092650.0,14.66,6,40.0
1513,1708475656,939943667.0,916245754.0,14.18,6,40.0
1514,1708483337,903092311.0,916245754.0,14.08,6,40.0
1515,1708537795,940258992.0,933601788.0,14.08,6,40.0
1516,1708545824,,,13.7,6,40.0
1517,1708556927,942757557.0,915877379.0,13.85,6,40.0
1518,1708605695,,911336048.0,13.57,6,40.0
1519,1708625189,,915879577.0,13.93,6,40.0
1520,1708648251,940783986.0,928413182.0,15.07,6,40.0
1521,1708692409,935435818.0,914416233.0,13.8,6,40.0
1522,1708707928,940893595.0,927677181.0,14.3,6,40.0
1523,1708721874,940890114.0,927677181.0,14.1,6,40.0
1524,1708780968,939202329.0,921179082.0,13.93,6,40.0
1525,1708789483,940205482.0,921179082.0,13.83,6,40.0
1526,1708800118,917293138.0,927048173.0,13.81,6,40.0
1527,1708871575,945030726.0,917664314.0,15.66,6,40.0
1528,1708882281,944139765.0,,15.47,6,40.0
1529,1709068008,935990152.0,913157158.0,13.89,6,40.0
1530,1709074862,944724561.0,913157158.0,14.12,6,40.0
1531,1709138777,941257352.0,928290115.0,13.93,6,40.0
1532,1709154196,939577135.0,,13.93,6,40.0
1533,1709173343,930449259.0,916561473.0,13.7,6,40.0
1534,1709175449,952212008.0,898633091.0,13.84,6,40.0
1535,1709213513,,911108597.0,19.08,6,40.0
1536,1709228761,941990274.0,920074897.0,14.57,6,40.0
1537,1709234443,940646390.0,916560785.0,14.48,6,40.0
1538,1709281670,,871417951.0,21.5,6,40.0
1539,1709301436,,871417951.0,14.42,6,40.0
1540,1709313092,944508043.0,886139737.0,14.64,6,40.0
1541,1709393122,940318708.0,928463708.0,13.98,6,40.0
1542,1709417228,930502806.0,917033608.0,18.93,6,40.0
1543,1709429286,950327517.0,917033608.0,14.22,6,40.0
1544,1709456430,,920041288.0,13.77,6,40.0
1545,1709474478,,915461290.0,14.17,6,40.0
1546,1709484952,939892366.0,915461290.0,14.08,6,40.0
1547,1709493275,939729206.0,926166784.0,14.08,6,40.0
1548,1709566851,987908765.0,964226931.0,14.24,6,40.0
1549,1709591920,978825630.0,968832037.0,15.55,6,40.0
1550,1709606412,988809590.0,968832037.0,13.68,6,40.0
1551,1709647266,990958136.0,964744230.0,14.8,6,40.0
1552,1709653194,987026809.0,964744230.0,14.71,6,40.0
1553,1709688120,990309975.0,973867492.0,15.09,6,40.0
1554,1709708170,991854187.0,963222876.0,14.89,6,40.0
1555,1709834188,988809936.0,964482857.0,14.63,6,40.0
1556,1709841532,987179703.0,964482857.0,13.96,6,40.0
1557,1709864228,990590143.0,,13.89,6,40.0
1558,1709934632,986553765.0,963121004.0,14.41,6,40.0
1559,1709937928,987708286.0,,14.12,6,40.0
1560,1710005406,988603384.0,963852408.0,14.39,6,40.0
1561,1710086896,988967124.0,,14.0,6,40.0
1562,1710179851,,,14.61,6,40.0
1563,1710266962,989427843.0,946369366.0,13.65,6,40.0
1564,1710276686,988859201.0,946369366.0,14.1,6,40.0
1565,1710337869,,,13.79,6,40.0
1566,1710348120,,963903825.0,13.95,6,40.0
1567,1710430928,989491265.0,,13.71,6,40.0
1568,1710455637,987384236.0,976013174.0,24.06,6,40.0
1569,1710465860,990223290.0,,13.46,6,40.0
1570,1710522747,989237530.0,,14.09,6,40.0
1571,1710533477,988912173.0,961927686.0,13.48,6,40.0
1572,1710592869,987706212.0,961545105.0,13.75,6,40.0
1573,1710603395,988477916.0,961545105.0,14.74,6,40.0
1574,1710619633,989385112.0,,14.74,6,40.0
1575,1710631933,989805195.0,964745435.0,15.21,6,40.0
1576,1710659115,,896013344.0,15.41,6,40.0
1577,1710680784,989441508.0,961754291.0,14.63,6,40.0
1578,1710694127,976984816.0,961754291.0,14.41,6,40.0
1579,1710712054,989541369.0,,14.85,6,40.0
1580,1710722388,986869029.0,971454352.0,13.89,6,40.0
1581,1710754287,988813249.0,958666264.0,13.75,6,40.0
1582,1710771755,988914201.0,958666264.0,14.21,6,40.0
1583,1710783467,986861085.0,965792566.0,14.53,6,40.0
1584,1710802001,988966432.0,966265441.0,14.1,6,40.0
1585,1710855621,988598935.0,963591613.0,14.6,6,40.0
1586,1710867448,989697715.0,964746545.0,14.22,6,40.0
1587,1711008561,944296155.0,963434711.0,14.83,6,40.0
1588,1711021940,991379351.0,963434711.0,14.73,6,40.0
1589,1711036595,987702971.0,963069731.0,13.17,6,40.0
1590,1711043443,989911142.0,963069731.0,15.06,6,40.0
1591,1711064508,989228725.0,,13.53,6,40.0
1592,1711084515,987080423.0,,14.0,6,40.0
1593,1711106180,988956118.0,965330274.0,14.49,6,40.0
1594,1711121687,990327603.0,975170706.0,14.06,6,40.0
1595,1711160334,986973985.0,962173385.0,13.91,6,40.0
1596,1711203592,989806878.0,963830918.0,14.6,6,40.0
1597,1711215313,986657685.0,965113307.0,14.56,6,40.0
1598,1711236399,989908717.0,963474262.0,14.09,6,40.0
1599,1711262711,988282385.0,943709139.0,14.33,6,40.0
1600,1711279552,991793378.0,976438218.0,14.09,6,40.0
1601,1711303287,989376513.0,963381560.0,21.99,6,40.0
1602,1711319176,987652796.0,974413072.0,13.98,6,40.0
1603,1711328463,987969838.0,,14.36,6,40.0
1604,1711395334,990329732.0,962224563.0,13.48,6,40.0
1605,1711411533,991479500.0,963042573.0,14.82,6,40.0
1606,1711413332,989282242.0,963042573.0,14.22,6,40.0
1607,1711485406,989025141.0,961965017.0,13.71,6,40.0
1608,1711515003,989911835.0,974444015.0,13.91,6,40.0
1609,1711552771,987864338.0,964879083.0,14.21,6,40.0
1610,1711560590,990388103.0,964879083.0,14.53,6,40.0
1611,1711580035,988084192.0,977013081.0,15.88,6,40.0
1612,1711631972,989230011.0,975183920.0,13.7,6,40.0
1613,1711639553,988202085.0,975183920.0,13.71,6,40.0
1614,1711655294,987128656.0,960720355.0,13.86,6,40.0
1615,1711671596,991111359.0,,15.25,6,40.0
1616,1711744015,989283083.0,964049543.0,22.68,6,40.0
1617,1711758793,988604768.0,971876698.0,22.52,6,40.0
1618,1711816816,989180599.0,962236447.0,22.4,6,40.0
1619,1711820053,986659215.0,962236447.0,23.01,6,40.0
1620,1711851379,982202268.0,964166933.0,24.73,6,40.0
1621,1711900473,,962698973.0,21.7,6,40.0
1622,1711921167,991531680.0,961390895.0,24.96,6,40.0
1623,1711937723,988442340.0,961390895.0,22.25,6,40.0
1624,1712006703,987813292.0,962684099.0,21.04,6,40.0
1625,1712025707,987074485.0,962684099.0,20.82,6,40.0
1626,1712066785,,960339092.0,23.46,6,40.0
1627,1712080940,990906599.0,960339092.0,20.8,6,40.0
1628,1712088680,984304344.0,975964210.0,19.41,6,40.0
1629,1712135692,989257067.0,,18.5,6,40.0
1630,1712169843,989126686.0,958535327.0,21.45,6,40.0
1631,1712187293,987708188.0,959239674.0,18.52,6,40.0
1632,1712193608,983987408.0,,18.87,6,40.0
1633,1712249105,992425896.0,959506489.0,20.56,6,40.0
1634,1712266219,988202202.0,959506489.0,15.29,6,40.0
1635,1712324397,485386607.0,972920220.0,26.69,6,40.0
1636,1712337288,987389862.0,972920220.0,18.03,6,40.0
1637,1712350103,,960969925.0,15.56,6,40.0
1638,1712360096,,959714558.0,16.48,6,40.0
1639,1712367437,987554653.0,959714558.0,16.05,6,40.0
1640,1712424379,983777446.0,961287479.0,15.55,6,40.0
1641,1712454938,988862513.0,960620379.0,17.91,6,40.0
1642,1712519535,987498867.0,975994967.0,20.26,6,40.0
1643,1712536664,990276065.0,961286614.0,20.37,6,40.0
1644,1712540408,993529287.0,,18.16,6,40.0
1645,1712604221,989751925.0,962175165.0,24.8,6,40.0
1646,1712624310,988913508.0,958423044.0,18.93,6,40.0
1647,1712670012,988757557.0,,24.15,6,40.0
1648,1712687608,988963069.0,959973631.0,24.73,6,40.0
1649,1712704995,988076030.0,957035793.0,24.82,6,40.0
1650,1713286561,,963739118.0,16.52,6,40.0
1651,1713294011,988126235.0,963739118.0,16.29,6,40.0
1652,1713313839,,961232832.0,16.8,6,40.0
1653,1713314899,,961232832.0,17.23,6,40.0
1654,1713319882,,961232832.0,16.4,6,40.0
1655,1713395562,994942929.0,962751594.0,18.98,6,40.0
1656,1713431020,,958054025.0,16.12,6,40.0
1657,1713443445,986418773.0,,16.83,6,40.0
1658,1713455945,989387891.0,970931423.0,17.15,6,40.0
1659,1713473753,989558389.0,976751962.0,16.84,6,40.0
1660,1713479759,989751529.0,976173145.0,16.96,6,40.0
1661,1713493010,989287337.0,974927946.0,16.46,6,40.0
1662,1713548960,988814040.0,961389789.0,16.89,6,40.0
1663,1713579090,,963547374.0,13.68,6,40.0
1664,1713633197,989337490.0,975590573.0,14.03,6,40.0
1665,1713648146,989698507.0,964062461.0,13.56,6,40.0
1666,1713679170,,964062461.0,14.14,6,40.0
1667,1713711040,989177829.0,958871042.0,13.7,6,40.0
1668,1713733896,988503852.0,975439287.0,13.94,6,40.0
1669,1713735704,989490078.0,,14.54,6,40.0
1670,1713750449,989703158.0,962593345.0,13.64,6,40.0
1671,1713780690,971008224.0,962963043.0,13.79,6,40.0
1672,1713797417,989383884.0,,14.12,6,40.0
1673,1713808795,,,14.2,6,40.0
1674,1713826487,989959364.0,,14.83,6,40.0
1675,1713852792,,961651117.0,15.1,6,40.0
1676,1713869324,987915730.0,,14.06,6,40.0
1677,1713890051,991116215.0,,15.66,6,40.0
1678,1714048505,989646028.0,964114745.0,14.06,6,40.0
1679,1714064965,988708143.0,964114745.0,14.1,6,40.0
1680,1714078909,989804156.0,,13.73,6,40.0
1681,1705397868,908593057.0,,33.03,6,3.0
1682,1705421187,129293991.0,,32.6,6,3.0
1683,1705529119,829322241.0,922328543.0,30.6,6,3.0
1684,1705540925,606562716.0,918396850.0,30.12,6,3.0
1685,1705544232,492149170.0,918396850.0,30.11,6,3.0
1686,1705679632,725240875.0,924318912.0,32.28,6,3.0
1687,1705711055,859045845.0,937740625.0,31.66,6,3.0
1688,1705875517,865073966.0,923434318.0,22.31,6,3.0
1689,1705964623,55469817.0,895454846.0,31.63,6,3.0
1690,1705977016,232312221.0,895454846.0,8.72,6,3.0
1691,1706047691,669602453.0,656879679.0,34.99,6,3.0
1692,1706054903,45560747.0,656879679.0,36.14,6,3.0
1693,1706064769,,656879679.0,36.26,6,3.0
1694,1706115696,337170489.0,923690829.0,29.04,6,3.0
1695,1706123374,14208257.0,589559704.0,40.67,6,3.0
1696,1706144211,783550531.0,589559704.0,23.5,6,3.0
1697,1706163577,623803788.0,918406558.0,34.29,6,3.0
1698,1706183777,775893151.0,918406558.0,33.56,6,3.0
1699,1706208302,858207027.0,,23.62,6,3.0
1700,1706225778,727135754.0,914358134.0,20.43,6,3.0
1701,1706243667,873455445.0,,33.95,6,3.0
1702,1706249636,876266838.0,914358134.0,32.38,6,3.0
1703,1706561786,774009547.0,,35.69,6,3.0
1704,1706576332,919553062.0,,40.99,6,3.0
1705,1706619921,157024970.0,,41.77,6,3.0
1706,1706634826,601545720.0,906129804.0,30.96,6,3.0
1707,1706650878,893857315.0,,30.13,6,3.0
1708,1706705397,833199989.0,917746595.0,40.57,6,3.0
1709,1706736577,117545634.0,922642575.0,47.82,6,3.0
1710,1706755505,536190275.0,908491424.0,39.77,6,3.0
1711,1706821918,,922698326.0,27.03,6,3.0
1712,1706833984,645030945.0,922698326.0,31.18,6,3.0
1713,1706863513,,892387842.0,32.5,6,3.0
1714,1706892677,1730152.0,887991869.0,31.94,6,3.0
1715,1706910520,866020546.0,922014582.0,29.57,6,3.0
1716,1706962203,654888500.0,,24.45,6,3.0
1717,1706984921,24169777.0,920861423.0,23.19,6,3.0
1718,1706995665,,919602623.0,22.83,6,3.0
1719,1707007426,883009028.0,,28.69,6,3.0
1720,1707048999,804679395.0,881327819.0,28.39,6,3.0
1721,1707069191,334077616.0,917818985.0,29.91,6,3.0
1722,1707075667,681789467.0,917818985.0,28.3,6,3.0
1723,1707090792,370044246.0,917818985.0,39.46,6,3.0
1724,1707494186,891237082.0,,26.87,6,3.0
1725,1707579295,,,29.96,6,3.0
1726,1707591717,,921485409.0,21.43,6,3.0
1727,1707644002,,840703836.0,24.05,6,3.0
1728,1707693185,739299765.0,888146314.0,44.66,6,3.0
1729,1707757318,,911267250.0,37.93,6,3.0
1730,1707778325,443811123.0,906810927.0,29.82,6,3.0
1731,1707835261,785484589.0,901673027.0,27.11,6,3.0
1732,1707902096,742185024.0,917876233.0,26.31,6,3.0
1733,1707955764,608332552.0,910742324.0,26.77,6,3.0
1734,1707982519,,12530476.0,31.3,6,3.0
1735,1708035061,,913043651.0,27.62,6,3.0
1736,1708363417,845259607.0,919313065.0,29.15,6,3.0
1737,1708372860,,250714170.0,51.68,6,3.0
